year,month,day,store_ABC,store_XYZ,item_dept_Beverages,item_dept_Grocery,item_dept_Household,mape
1.3892830981774413,-1.1848531363658898,-1.6026078553208978,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.08877192589636547
1.3892830981774413,-1.1848531363658898,-1.6026078553208978,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.06781341582985931
1.3892830981774413,-1.1848531363658898,-1.6026078553208978,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.05941578198315706
1.3892830981774413,-1.1848531363658898,-1.6026078553208978,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.031014651484504493
1.3892830981774413,-1.1848531363658898,-1.6026078553208978,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.14032872220098047
1.3892830981774413,-1.1848531363658898,-1.488345521313848,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.0016650471111293054
1.3892830981774413,-1.1848531363658898,-1.488345521313848,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.12116297865540213
1.3892830981774413,-1.1848531363658898,-1.488345521313848,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.11110221950723739
1.3892830981774413,-1.1848531363658898,-1.488345521313848,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.004150600585078375
1.3892830981774413,-1.1848531363658898,-1.488345521313848,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.02166816016024391
1.3892830981774413,-1.1848531363658898,-1.488345521313848,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.1710271305367454
1.3892830981774413,-1.1848531363658898,-1.374083187306798,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.038391253008251525
1.3892830981774413,-1.1848531363658898,-1.374083187306798,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.13247357831813375
1.3892830981774413,-1.1848531363658898,-1.374083187306798,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.03208353344297997
1.3892830981774413,-1.1848531363658898,-1.374083187306798,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.05579810827777431
1.3892830981774413,-1.1848531363658898,-1.374083187306798,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.008896837552694032
1.3892830981774413,-1.1848531363658898,-1.374083187306798,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.008960908451664489
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.0007044685750747324
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.04863178983887411
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.02666875441558756
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.0005614647564702494
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.12606873458191215
1.3892830981774413,-1.1848531363658898,-1.2598208532997481,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.1482666782694318
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.007178759181691253
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.15817606768975767
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.07898001371556033
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.02417542931013546
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.005617320759704998
1.3892830981774413,-1.1848531363658898,-1.1455585192926983,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.15407985019898798
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.02058990286863761
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.01282510079188589
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.0074073756564580675
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.015351964430774478
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.060029543321699144
1.3892830981774413,-1.1848531363658898,-1.0312961852856484,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.234319849590359
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.00032267254769206784
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.021674293407281366
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.020373613963937068
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.04237307785836605
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,1.0018365488382999,-1.0018365488382999,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.03627801457893931
1.3892830981774413,-1.1848531363658898,-0.9170338512785984,1.0018365488382999,-1.0018365488382999,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.0632453848420249
1.3892830981774413,-1.1848531363658898,-0.8027715172715485,-0.9981668178901744,0.9981668178901744,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.0026473320445614236
1.3892830981774413,-1.1848531363658898,-0.8027715172715485,-0.9981668178901744,0.9981668178901744,-0.705161504375237,1.4122696252860125,-0.708080087608965,0.07855273822464429
1.3892830981774413,-1.1848531363658898,-0.8027715172715485,-0.9981668178901744,0.9981668178901744,1.4181148485778245,-0.708080087608965,-0.708080087608965,0.04353129995250189
1.3892830981774413,-1.1848531363658898,-0.8027715172715485,1.0018365488382999,-1.0018365488382999,-0.705161504375237,-0.708080087608965,1.4122696252860125,0.024022807101900044
